ancestor_concept_id,descendant_concept_id,min_levels_of_separation,max_levels_of_separation
37498071,2046095,0,0
37498071,2046096,0,0
37498071,2046086,1,1
37498071,2046097,0,0
37498071,2046082,1,1
37498071,2046081,2,2
37498071,2046080,1,1
37498071,2046076,2,2
37498071,2046083,2,2
37498071,35830505,0,0
37498071,2046078,2,2
37498071,2046087,2,2
37498071,37498072,1,1
37498071,2046077,1,1
37498071,2046098,0,0
37399077,37399077,0,0
37386018,37386018,0,0
37204500,37204500,0,0
37115336,37115336,0,0
37020070,40757719,2,2
37020070,3030697,2,2
37020070,36203461,1,1
37020070,40757724,1,1
37020070,3046101,2,2
37020070,40757715,2,2
37020070,3043495,2,2
37020070,3042411,1,1
37020070,3043194,1,1
37020070,36203250,2,2
37020070,3043835,2,2
37020070,40757721,2,2
37020070,21492128,2,2
37020070,3050626,2,2
37020070,3042753,1,1
37020070,36304177,1,1
37020070,40771933,2,2
37020070,40757638,1,1
37020070,40758030,2,2
37020070,40757725,2,2
37020070,40758258,1,1
37020070,3044764,2,2
37020070,36305328,1,1
37020070,42870379,2,2
37020070,40762453,1,1
37020070,3025855,2,2
37020070,3045837,2,2
37020070,3046344,1,1
37020070,37021057,1,1
37020070,3044482,2,2
37020070,40757727,2,2
37020070,3022007,1,1
37020070,3046965,1,1
37020070,36305659,2,2
37020070,40757726,2,2
37020070,3046810,2,2
37020070,40757712,1,1
37020070,3042888,2,2
37020070,40761299,1,1
37020070,3040041,1,1
37020070,40757634,1,1
37020070,40757718,2,2
37020070,40761209,2,2
37020070,40757714,2,2
37020070,3042942,2,2
37020070,40757637,1,1
37020070,37020070,0,0
37020070,40757636,1,1
37020070,37020707,2,2
37020070,3045852,2,2
37020070,40761301,2,2
37020070,3042964,2,2
37019192,37019192,0,0
37015319,37015319,0,0
37012937,37012937,0,0
37006720,37006720,0,0
36942505,36942505,0,0
36941994,36941994,0,0
36941994,36941143,2,2
36941994,36957044,2,2
36941994,36950108,2,3
36941994,36927394,1,1
36925850,36925850,0,0
36880719,21127443,1,1
36880719,36813482,2,2
36880719,36814078,1,1
36880719,21137123,2,2
36880719,36809081,2,2
36880719,21098307,2,2
36880719,35795328,1,1
36880719,21137329,2,2
36880719,21088453,1,1
36880719,36413544,2,2
36880719,36880719,0,0
36880719,36810160,2,2
36880719,21137122,1,1
36880719,36809082,1,1
36880719,21042210,1,1
36880719,36809646,1,1
36880719,21051964,2,2
19017585,35857020,1,1
19017585,41413079,3,4
19017585,21161758,3,3
19017585,43173423,3,3
19017585,2045743,1,1
19017585,2029983,3,4
19017585,42944608,1,1
19017585,41412470,2,3
19017585,42944594,2,3
19017585,35857014,2,3
19017585,41115946,3,4
19017585,2029290,3,4
19017585,42921983,2,3
19017585,35786065,2,3
19017585,21024239,3,3
19017585,41339940,3,4
19017585,42944645,1,1
19017585,35762388,3,4
19017585,42944662,1,2
19017585,41412468,3,4
19017585,41331074,3,4
19017585,35857009,1,1
19017585,35857040,2,3
19017585,41413149,3,4
19017585,41412743,3,4
19017585,43174792,3,3
19017585,21177089,2,2
19017585,43162404,1,1
19017585,2029974,3,4
19017585,35857075,2,3
19017585,42944661,1,2
19017585,35786074,3,4
19017585,2029302,3,4
19017585,41336912,2,3
19017585,35766960,3,4
19017585,35786054,3,5
19017585,42944670,1,2
19017585,41092535,3,4
19017585,42944627,2,3
19017585,19017614,1,1
19017585,35857063,1,1
19017585,21069148,3,4
19017585,41413292,3,4
19017585,41053125,3,4
19017585,35786045,3,4
19017585,42922226,2,3
19017585,35857089,1,2
19017585,42922001,2,3
19017585,42480291,2,2
19017585,41333554,3,4
19017585,35857027,2,3
19017585,42944612,1,1
19017585,2045736,2,3
19017585,2029981,3,4
19017585,19017587,2,3
19017585,21175528,3,3
19017585,43152707,2,2
19017585,42922224,2,3
19017585,42944650,2,3
19017585,35778786,3,4
19017585,41343604,3,4
19017585,35857005,2,3
19017585,2029978,3,4
19017585,35856996,2,3
19017585,35777094,2,3
19017585,35857019,1,1
19017585,41412978,2,3
19017585,2029331,2,3
19017585,2045752,1,1
19017585,42944660,1,2
19017585,2029308,3,4
19017585,35857096,1,2
19017585,2029326,3,4
19017585,41339939,3,4
19017585,41186296,3,4
19017585,21073434,3,3
19017585,2029307,3,4
19017585,41344317,3,4
19017585,42944653,1,1
19017585,35857001,1,1
19017585,35762144,1,2
19017585,2029313,3,4
19017585,2029314,3,4
19017585,21161757,2,2
19017585,42944617,2,3
19017585,2029289,3,4
19017585,42944643,1,1
19017585,42944651,2,3
19017585,36238854,1,1
19017585,19006648,2,3
19017585,40982463,1,1
19017585,2045760,1,2
19017585,2045757,1,2
19017585,41412542,3,4
19017585,21107288,3,3
19017585,41302842,2,3
19017585,21038109,3,3
19017585,21077457,2,2
19017585,2029311,3,4
19017585,2045758,1,2
19017585,44045442,2,2
19017585,2029324,3,4
19017585,35857042,1,1
19017585,42944589,2,3
19017585,35758649,2,3
19017585,35777221,3,5
19017585,42944622,2,3
19017585,2045738,2,3
19017585,2029985,3,4
19017585,41338526,2,3
19017585,41343286,3,4
19017585,35857039,2,3
19017585,41412857,3,4
19017585,42921979,2,3
19017585,2029323,3,4
19017585,35857046,1,1
19017585,42944605,1,1
19017585,2029291,3,4
19017585,35786005,3,4
19017585,41330212,3,4
19017585,42944590,2,3
19017585,41345193,2,3
19017585,2045742,2,3
19017585,35857074,2,3
19017585,42944649,2,3
19017585,42922229,2,3
19017585,2029312,3,4
19017585,40859630,1,1
19017585,41412721,3,4
19017585,35857018,1,1
19017585,19084287,1,1
19017585,2029330,3,4
19017585,21024238,2,2
19017585,41413166,2,3
19017585,2029300,2,3
19017585,21073433,1,1
19017585,42944596,2,3
19017585,43184268,2,2
19017585,42944668,1,2
19017585,42944584,2,3
19017585,42944664,1,2
19017585,21118101,3,4
19017585,44101529,3,3
19017585,35152470,2,3
19017585,35857126,1,2
19017585,41060968,3,4
19017585,41240890,2,3
19017585,43165075,3,4
19017585,35857077,2,3
19017585,42944615,2,3
19017585,35857088,1,2
19017585,35857026,2,3
19017585,41329791,2,3
19017585,35778321,3,4
19017585,21077866,3,4
19017585,35766959,3,4
19017585,41078035,1,1
19017585,35857098,1,2
19017585,41332861,2,3
19017585,42944639,1,1
19017585,19084288,1,1
19017585,42944656,1,1
19017585,41412606,2,3
19017585,41412797,3,4
19017585,40990904,3,4
19017585,42944609,1,1
19017585,2029303,2,3
19017585,42944665,1,2
19017585,42944667,1,2
19017585,35857068,2,3
19017585,35857051,1,1
19017585,21049452,3,3
19017585,41412878,2,3
19017585,42944658,1,2
19017585,42944671,1,2
19017585,35857071,1,1
19017585,42921996,2,3
19017585,35857049,1,1
19017585,35786079,3,4
19017585,21175527,3,4
19017585,41340169,3,4
19017585,41412742,2,3
19017585,35777063,3,4
19017585,2029305,3,4
19017585,36223042,1,1
19017585,35777682,2,3
19017585,21077458,2,2
19017585,41240891,3,4
19017585,42921997,2,3
19017585,41412720,3,4
19017585,42922227,2,3
19017585,35857015,2,3
19017585,35857076,2,3
19017585,43219880,2,2
19017585,35857128,1,2
19017585,41413013,3,5
19017585,35857061,1,1
19017585,42944595,2,3
19017585,19116108,1,1
19017585,35857084,2,3
19017585,35857013,2,3
19017585,2029317,3,4
19017585,35857091,1,2
19017585,40072710,1,2
21060035,41290273,1,2
21060035,21060035,0,0
21046728,21046728,0,0
21032331,21032331,0,0
21024754,21024754,0,0
21024754,21136606,0,0
21024754,21175942,1,2
21024754,21172023,1,1
21024754,21107238,1,1
21024754,21146444,1,1
21024562,21024562,0,0
19130584,19130584,0,0
19130584,43769701,2,2
19130584,41443820,2,2
19130584,41448123,1,1
19130584,44134892,1,1
19130584,41449529,1,1
19130584,41463492,2,2
19130584,19133535,1,1
19130584,41451617,1,1
19130584,41440860,1,1
19130584,43601295,2,2
19130584,44080529,0,0
19130584,41441842,2,2
19130584,41449535,1,1
19130584,43725326,1,1
19130584,44134813,1,1
19130584,41441448,2,2
19130584,44135425,2,2
19130584,41025643,2,2
19130584,41442546,2,2
19130584,44071650,1,1
19130584,43652306,2,2
19130584,44135294,1,1
19130584,44135197,1,1
19130584,41448982,2,2
19130584,41442175,1,1
19130584,41451637,1,1
19130584,43673619,1,1
19130584,41449293,2,2
19130584,41443708,2,2
19130584,40986069,0,0
19130584,41447804,2,2
19130584,41287468,2,2
19130584,41025611,2,2
19130584,41037783,2,2
19130584,41448964,1,1
19130584,41088333,2,2
19130584,41448615,2,2
19130584,41056804,2,2
19130584,41163228,2,2
19130584,40954941,0,0
19130584,42720898,2,2
19130584,41449633,2,2
19130584,44135332,2,2
19130584,41442666,2,2
19130584,41037859,2,2
19130584,44067857,0,0
19130584,41448691,1,1
19130584,41448018,2,2
19130584,41448899,2,2
19130584,41448464,1,1
19130584,41441590,2,2
19130584,44099613,1,1
19130584,41463490,2,2
19130584,41025644,1,1
19130584,43723015,2,2
19130584,44135132,1,1
19130584,43817235,2,2
19130584,44033386,1,1
19130584,41025641,1,1
19130584,43688160,2,2
19130584,43662007,1,1
19130584,41111237,0,0
19130584,43597130,2,2
19130584,43673621,2,2
19130584,43759958,1,1
19130584,41443153,1,1
19130584,43583262,0,0
19130584,41069019,2,2
19130584,44080532,0,0
19130584,41448554,1,1
19130584,41225503,1,1
19130584,41006757,1,1
19130584,41463412,1,1
19130584,40963273,2,2
19130584,44060904,1,1
19130584,44135126,1,1
19130584,44126168,1,1
19130584,41079881,0,0
19130584,41447500,1,1
19130584,43597131,2,3
19130584,44135166,2,2
19130584,43705195,2,2
19130584,41449292,2,2
19130584,41447864,2,2
19130584,41451629,1,1
19130584,44047898,1,1
19130584,19133534,0,0
19130584,41441097,1,1
19130584,41119587,2,2
19130584,43725327,1,1
19130584,41447718,2,2
19130584,41451621,2,2
19130584,40923756,0,0
19130584,41448465,1,1
19130584,40850806,1,1
19130584,41275247,2,2
19130584,43778034,2,3
19130584,19133533,1,1
19130584,44058819,1,1
19130584,41451666,2,2
19130584,40900952,2,2
19130584,41449046,2,2
19130584,44134954,2,2
19130584,40869815,1,1
19130584,44028790,0,0
19130584,41451662,2,2
19130584,41448699,2,2
19130584,41448553,2,2
19130584,41449630,2,2
19130584,40850897,2,2
19130584,41451651,2,2
19130584,40900765,1,1
19130584,43625668,1,1
19130584,41069021,2,2
19130584,40932048,2,2
19130584,43652304,1,1
19130584,43652305,2,2
19130584,44135096,1,1
19130584,41194452,1,1
19130584,44071647,1,1
19130584,43707344,0,0
19130584,43655480,2,2
19130584,41448196,1,1
19130584,43777071,1,1
19130584,41088136,2,2
19130584,40932015,1,1
19130584,41449528,2,2
19130584,41448895,2,2
19130584,44094094,0,0
19130584,44135296,1,1
19130584,41447874,1,1
19130584,43651327,1,1
19130584,42721366,2,2
19130584,44134716,1,1
19130584,41151100,2,2
19130584,43673620,1,1
19130584,41443053,1,1
19130584,40986140,0,0
19130584,41447637,1,1
19130584,41318640,2,2
19130584,44084525,1,1
19130584,40932012,1,1
19130584,41037574,1,1
19130584,41444301,2,2
19130584,41442079,2,2
19130584,41441457,1,1
19130584,41256234,2,2
19130584,41451640,1,1
19130584,40944369,2,2
19130584,41463478,1,1
19130584,41006756,2,2
19130584,41447495,2,2
19130584,42725313,1,1
19130584,44125536,1,1
19130584,41100578,1,1
19130584,42728456,0,0
19130584,40869816,2,2
19130584,42719540,1,1
19130584,41441733,2,2
19130584,41037858,2,2
19130584,44135019,1,1
19130584,41448026,2,2
19112051,19112051,0,0
19112051,19107538,1,1
19111109,19111109,0,0
19111109,19106633,1,1
19107775,19107775,0,0
19102190,41115796,1,1
19102190,43278517,1,1
19102190,40884211,1,2
19102190,40834898,1,1
19102190,21171566,1,2
19102190,41227749,1,2
19102190,41271587,1,1
19102190,40959533,1,1
19102190,40736159,1,2
19102190,41008852,1,2
19102190,40897225,1,1
19102190,21161805,1,1
19102190,41217072,0,0
19102190,40736170,1,2
19102190,40736161,1,1
19102190,21063543,0,0
19102190,21171563,1,1
19102190,21112670,1,1
19102190,21092941,1,1
19102190,21161807,1,1
19102190,35897030,1,2
19102190,43273067,1,1
19102190,21083180,1,2
19102190,21122296,1,2
19102190,21053719,1,2
19017585,35857037,2,3
19017585,42944618,2,3
19017585,21048363,3,3
19017585,42922228,2,3
19017585,42944599,2,3
19017585,2045747,2,3
19017585,42944655,1,1
19017585,35775931,3,4
19017585,42922218,2,3
19017585,42922223,2,3
19017585,43206198,2,2
19017585,41060967,2,3
19017585,2029319,3,4
19017585,42944672,1,2
19017585,42944679,1,2
19017585,2045744,2,3
19017585,44058409,2,2
19017585,43198015,3,4
19017585,21024237,1,1
19017585,35857031,2,3
19017585,35857064,2,3
19017585,41333117,3,4
19017585,21043884,3,3
19017585,21098511,3,3
19017585,41413027,3,4
19017585,35857127,1,2
19017585,35857052,1,1
19017585,21167284,2,2
19017585,41330417,3,4
19017585,35857008,1,1
19017585,42944646,2,3
19017585,35857092,1,2
19017585,35775050,3,4
19017585,35857069,2,3
19017585,35857036,2,3
19017585,35857022,2,3
19017585,42944592,2,3
19017585,35857093,1,2
19017585,35857083,2,3
19017585,42944632,1,1
19017585,43218397,3,4
19017585,2029988,2,3
19017585,2029306,3,4
19017585,2031362,3,4
19017585,43140261,3,3
19017585,42922222,2,3
19017585,42921986,2,3
19017585,42944628,2,3
19017585,42944636,1,1
19017585,41334235,3,4
19017585,41413214,2,3
19017585,41339387,3,4
19017585,35857045,1,1
19017585,2045746,2,3
19017585,41336256,3,4
19017585,42921998,2,3
19017585,41332435,2,3
19017585,40936274,3,4
19017585,35857023,2,3
19017585,35857121,1,2
19017585,2029332,3,4
19017585,42944614,2,3
19017585,35857078,1,1
19017585,42944642,1,1
19017585,41335136,3,4
19017585,35857070,1,1
19017585,42944585,2,3
19017585,43173421,3,3
19017585,2045755,1,1
19017585,35857029,2,3
19017585,42944676,1,2
19017585,42944638,1,1
19017585,35857142,1,1
19017585,42944597,2,3
19017585,41412643,3,4
19017585,42921989,2,3
19017585,42921992,2,3
19017585,42944598,2,3
19017585,43174663,3,3
19017585,35857055,1,1
19017585,19048312,2,3
19017585,21127875,3,3
19017585,42921982,2,3
19017585,2029990,2,3
19017585,41341479,3,4
19017585,35766961,2,3
19017585,41412365,3,4
19017585,43151251,1,1
19017585,35857033,2,3
19017585,19057566,2,3
19017585,35857000,1,1
19017585,2029293,3,4
19017585,35857099,1,2
19017585,35857066,1,1
19017585,35857131,1,2
19017585,35857072,2,3
19017585,40835039,3,4
19017585,41413291,3,4
19017585,2029980,3,4
19017585,35857085,1,1
19017585,42944603,1,1
19017585,35857123,1,2
19017585,36883821,2,2
19017585,35857090,1,2
19017585,41329095,2,3
19017585,44047233,2,2
19017585,41092534,3,4
19017585,2029987,3,4
19017585,41217625,3,4
19017585,35777093,3,4
19017585,35857041,2,3
19017585,41209902,3,4
19017585,42944607,1,1
19017585,2029989,3,4
19017585,19115270,1,1
19017585,41248652,3,4
19017585,41341982,2,3
19017585,43207404,3,3
19017585,2045756,1,2
19017585,42922003,2,3
19017585,35856997,2,3
19017585,2029297,3,4
19017585,42944644,1,1
19017585,41337393,3,5
19017585,41343815,3,4
19017585,41053127,3,4
19017585,41329094,3,4
19017585,42921991,2,3
19017585,43196630,3,4
19017585,42944604,1,1
19017585,42944666,1,2
19017585,41279416,3,4
19017585,21092893,2,2
19017585,35778398,3,4
19017585,35786142,2,3
19017585,42944678,1,2
19017585,44029735,1,1
19017585,2029334,3,4
19017585,35857065,2,3
19017585,2029294,3,4
19017585,21118100,3,3
19017585,35857034,2,3
19017585,35857032,2,3
19017585,41413168,3,4
19017585,42921995,2,3
19017585,35857025,1,1
19017585,41339605,2,3
19017585,41412426,3,4
19017585,21098512,2,2
19017585,2029975,3,4
19017585,2029295,3,4
19017585,35857059,2,3
19017585,35857086,1,1
19017585,21136186,3,3
19017585,35857006,2,3
19017585,42921993,2,3
19017585,40967428,3,4
19017585,2045737,2,3
19017585,42944663,1,2
19017585,42944669,1,2
19017585,41330418,3,4
19017585,35857094,1,2
19017585,42944619,2,3
19017585,2029327,2,3
19017585,42944673,1,2
19017585,21088608,3,3
19017585,35857122,1,2
19017585,35776504,2,3
19017585,2029328,3,4
19017585,35857044,1,1
19017585,41342209,3,4
19017585,2045750,1,1
19017585,35857043,1,1
19017585,2029321,3,4
19017585,21142028,1,1
19017585,35857130,1,2
19017585,42944647,2,3
19017585,2029298,3,4
19017585,35857053,1,1
19017585,2029315,3,4
19017585,43154064,3,3
19017585,2045748,2,3
19017585,21087620,2,2
19017585,35857003,2,3
19017585,42922225,2,3
19017585,35857004,2,3
19017585,42944602,1,1
19017585,35857038,2,3
19017585,2029976,3,4
19017585,35857010,1,1
19017585,43185676,3,3
19017585,42921980,2,3
19017585,35786092,3,5
19017585,35777522,3,4
19017585,41147441,3,4
19017585,35857012,2,3
19017585,42922220,2,3
19017585,43174664,3,3
19017585,35857097,1,2
19017585,42944626,2,3
19017585,21122253,1,1
19017585,2029299,2,3
19017585,42944624,2,3
19017585,41335135,3,4
4295423,4094989,4,4
4295423,4034414,3,5
4295423,4142916,5,5
4295423,4059357,5,5
4295423,4140551,3,3
4295423,37118785,5,5
4295423,37112004,4,4
4295423,4100205,4,4
4295423,4117232,6,6
4295423,4081957,7,7
4295423,4089682,6,6
4295423,4131203,3,3
4295423,4173089,3,3
4295423,37113001,6,6
4295423,4176565,4,4
4295423,4177736,4,4
4295423,37111324,2,2
4295423,37113723,4,4
4295423,4324946,3,5
4295423,4225409,6,6
4295423,4195470,3,3
4295423,37118004,3,3
4295423,4149489,6,6
4295423,4069568,5,5
4295423,4028496,2,2
4295423,4145449,3,4
4295423,4235770,5,5
4295423,4095862,4,4
4295423,37117263,4,4
4295423,4088136,3,3
4295423,4241443,3,3
4295423,4240273,5,5
4295423,37111768,4,4
4295423,4168469,3,5
4295423,37114180,4,4
4295423,4274413,4,4
4295423,4195239,4,4
4295423,37111741,7,7
4295423,4075089,5,5
4295423,37118142,4,5
4295423,4128286,5,5
4295423,37111825,7,7
4295423,4173724,3,3
4295423,4030072,4,5
4295423,4150596,7,7
4295423,4248019,5,5
4295423,4137478,3,3
4295423,4087706,3,3
4295423,4179549,3,3
4295423,4150673,1,1
4295423,4177735,5,5
4295423,4191607,4,4
4295423,37118126,4,4
4295423,37114181,4,4
4295423,4142843,3,4
4295423,4177734,3,3
4295423,4136000,6,6
4295423,4157735,2,2
4295423,4065872,4,4
4295423,4322326,5,5
4295423,4174909,4,4
4295423,4032654,3,3
4295423,4194454,3,3
4295423,4179550,4,4
4295423,4032811,3,4
4295423,4091414,3,3
4295423,37113170,4,4
4295423,4160013,5,5
4295423,37111805,4,4
4295423,4118476,4,4
4295423,4179685,1,1
4295423,4179548,6,6
4295423,4239166,4,4
4295423,4181283,6,6
4295423,4096166,4,4
4295423,4092624,6,6
4295423,4135078,3,3
4295423,4000499,2,2
4295423,4242848,4,4
4295423,4307499,3,3
4295423,4138546,4,4
4295423,4141881,6,6
4295423,37119323,4,4
4295423,4179551,6,6
4295423,4126677,5,5
4295423,4100354,1,1
4295423,4233870,4,4
4295423,37114356,5,5
4295423,4177262,6,6
4295423,4163989,3,3
4295423,4300316,5,5
4295423,37219234,4,4
4295423,4233095,3,3
4295423,4036524,5,5
4295423,4089696,5,5
4295423,4264012,2,2
4295423,4275808,5,5
4295423,4000075,4,4
4295423,4130570,4,4
4295423,4320464,5,5
4295423,37117429,4,5
4295423,4128130,5,5
4295423,4217350,4,4
4295423,4252429,4,4
4295423,4266338,3,4
4295423,4137345,4,4
4295423,37118141,4,5
4295423,4264591,3,4
4295423,4089680,6,6
4295423,4129911,7,7
4295423,4177733,3,3
4295423,4126038,4,6
4295423,4081189,5,5
4295423,4143487,2,3
4295423,4251635,4,4
4295423,4250484,4,4
4295423,4142361,4,4
4295423,4094841,4,5
4295423,4290327,3,4
4295423,4178653,4,4
4295423,4253353,5,5
4295423,4171414,4,4
4295423,4239184,3,3
4295423,4093190,5,6
4295423,4291187,3,3
4295423,4238883,3,3
4295423,4283002,8,8
4295423,4209305,3,4
4295423,4234408,3,3
4295423,4040545,1,1
4295423,4282838,5,5
4295423,4126820,4,5
4295423,4176355,3,3
4295423,37114564,3,3
4295423,4034277,3,3
4295423,4102531,3,3
4295423,4284388,4,4
4295423,4049101,5,5
4295423,4266658,3,4
4295423,4207210,4,5
4295423,4278689,3,4
4295423,4239073,4,4
4295423,4221779,4,5
4295423,4073939,5,5
4295423,4074965,7,7
4295423,4184778,5,5
4295423,4180337,2,2
4295423,4093411,4,4
4295423,4118831,4,4
4295423,4236478,3,4
4295423,4127463,7,7
4295423,4089675,5,5
4295423,4093057,5,6
4295423,4180339,5,5
4295423,37111994,3,4
4295423,4034509,7,7
4295423,4266177,3,4
4295423,4201871,2,2
4295423,4159420,2,2
4295423,4141725,5,5
4295423,4348581,2,2
4295423,4110377,2,2
4295423,4172229,6,6
4295423,4092856,5,6
4295423,4180342,3,3
4295423,4177739,4,4
4295423,4176267,4,4
4295423,37303883,5,5
4295423,4081956,4,4
4295423,4264592,2,2
4295423,4127346,5,6
4295423,4135198,5,5
4295423,37113131,4,4
4295423,37303884,5,5
4295423,4214873,3,3
4295423,4030157,3,3
4295423,4287680,2,2
4295423,4283898,5,5
4295423,4244563,6,6
4295423,4077702,4,4
4295423,4117415,6,6
4295423,4157471,3,3
4295423,4218087,3,3
4295423,4325609,5,5
4295423,4290690,2,2
4295423,4134048,4,4
4295423,4126504,4,4
4295423,4295423,0,0
4295423,4294518,3,3
4295423,4146050,4,4
4295423,4174771,5,6
4295423,4348582,3,3
4295423,4157847,4,4
4295423,4052434,4,4
4295423,4277827,5,5
4295423,4087507,6,6
4295423,4216534,2,2
4295423,4035784,1,1
4295423,4087523,5,5
4295423,4159591,5,5
4295423,4033003,3,3
4295423,4281540,2,2
4295423,4128623,5,5
4295423,4134764,6,6
2062668,2062668,0,0
2062668,2062640,1,1
2062668,2062653,1,1
2062668,2062670,0,0
